MetaboClusterPos	ZV101	ZV103	ZV104	ZV105	ZV106	ZV108	ZV109	ZV110	ZV111	ZV112	ZV113	ZV114	ZV115	ZV116	ZV117	ZV118	ZV119	ZV120	ZV121	ZV122	ZV125	ZV126	ZV127	ZV128	ZV129	ZV131	ZV132	ZV133	ZV134	ZV135	ZV136	ZV137	ZV138	ZV139	ZV142	ZV143	ZV144	ZV201	ZV202	ZV203	ZV204	ZV205	ZV206	ZV207	ZV208	ZV209	ZV210	ZV211	ZV212	ZV214	ZV215	ZV216	ZV217	ZV219	ZV220	ZV221	ZV222	ZV223	ZV224	ZV225	ZV226	ZV227	ZV228	ZV230	ZV231	ZV232	ZV233	ZV234	ZV235	ZV236	ZV238	ZV239
D3/0_Clus_pos_10	-0.609041666667	0.871416666667	1.52070833333	0.464958333333	0.144375	0.529541666667	0.367291666667	-0.08725	0.29975	-0.873166666667	0.00629166666667	0.464291666667	2.38391666667	1.128	0.513875	-0.0402083333333	-0.0921666666667	0.142333333333	-0.520833333333	-1.18829166667	-0.617666666667	0.279166666667	-0.00441666666667	-0.0404583333333	-1.352125	0.418333333333	-1.00354166667	-0.633583333333	-0.826583333333	0.61225	0.716333333333	0.546833333333	-0.0991666666667	-0.111666666667	0.702458333333	1.02508333333	0.9345	-0.127916666667	-1.05308333333	0.224458333333	0.226875	0.655416666667	-0.688375	-0.196041666667	-1.70241666667	1.694375	0.596583333333	1.408125	0.888458333333	0.339625	-0.688375	-1.02875	-1.78075	0.905583333333	-1.72379166667	-0.159541666667	0.954458333333	-0.348875	0.595875	-0.381	1.16625	-2.08245833333	-1.45804166667	0.410875	0.0321666666667	0.00108333333333	0.219125	0.906875	-0.5725	0.0162083333333	0.36325	-0.916625
D3/0_Clus_pos_2	-0.713027027027	0.177560810811	1.01393243243	-0.09925	0.396527027027	-0.414993243243	0.390263513514	-0.124108108108	0.190033783784	-0.00922972972973	-0.105351351351	0.366682432432	1.20019594595	0.118128378378	0.000675675675676	-0.209459459459	-0.163	0.0694256756757	-0.396682432432	-0.323141891892	-0.263668918919	0.416439189189	0.30375	-0.043527027027	-1.01617567568	0.344851351351	-0.482452702703	0.15152027027	-0.327824324324	-0.24177027027	0.278452702703	-0.158445945946	0.207182432432	0.103121621622	-0.0904391891892	1.47168918919	0.188216216216	-0.456783783784	-0.168716216216	0.000621621621622	0.53552027027	-0.37222972973	-0.262371621622	0.0963648648649	0.469297297297	-0.531202702703	0.182777027027	-0.0423513513514	-0.382027027027	0.141722972973	-0.124716216216	0.131810810811	0.0791418918919	0.196655405405	-0.113601351351	-0.354189189189	-0.369581081081	-0.0741351351351	0.25602027027	0.113081081081	0.662932432432	-0.149364864865	-0.6485	-0.278810810811	-0.0657567567568	-0.0373918918919	-0.28227027027	0.0339594594595	0.133114864865	-0.266878378378	-0.234256756757	-0.108554054054
D3/0_Clus_pos_899	1.34783333333	-0.0835833333333	-0.463916666667	0.801833333333	-0.553916666667	0.0055	-0.0571666666667	-0.4365	0.210583333333	0.213583333333	-0.310666666667	0.308583333333	0.319333333333	0.221916666667	-0.0618333333333	0.566166666667	0.356166666667	1.47391666667	-0.32825	-0.139333333333	-0.0743333333333	0.0143333333333	0.0314166666667	0.366083333333	-0.302666666667	-0.0535833333333	0.189416666667	0.251166666667	-0.221083333333	0.5025	0.0435	0.127666666667	-0.383083333333	0.592	0.0846666666667	0.22175	0.0761666666667	-0.135583333333	0.183666666667	0.379583333333	-0.322916666667	0.114583333333	-0.065	0.000666666666667	0.637583333333	-0.0785	0.182333333333	0.0500833333333	-0.13825	-0.195416666667	0.321333333333	0.329416666667	0.160583333333	0.0606666666667	0.0561666666667	-0.127166666667	0.216333333333	0.0674166666667	0.281666666667	0.314083333333	0.156166666667	-0.270833333333	0.0845833333333	-0.0599166666667	0.233333333333	-0.0210833333333	-0.157583333333	0.184166666667	-0.0233333333333	-0.0241666666667	-0.0141666666667	0.196583333333
D3/0_Clus_pos_11	0.410796296296	-0.165092592593	0.0524259259259	-0.015462962963	0.750666666667	0.0518518518519	-0.0222592592593	-0.406092592593	0.1815	-0.139518518519	0.0863703703704	-0.102481481481	1.4677037037	-0.172759259259	-0.0164814814815	0.523611111111	1.6547037037	0.390611111111	-0.157944444444	-0.0365740740741	-0.627148148148	1.00209259259	-0.653537037037	1.39612962963	-0.473925925926	-0.37137037037	1.20525925926	-0.167314814815	-0.840203703704	-0.102925925926	0.921851851852	0.882148148148	0.516759259259	0.307074074074	0.101851851852	0.628444444444	0.50412962963	-0.461611111111	0.6205	0.0458888888889	-0.150722222222	0.297833333333	0.110166666667	0.0202592592593	0.530759259259	0.942796296296	-0.185703703704	0.490555555556	0.562277777778	0.850796296296	-0.0225740740741	-0.184944444444	1.05138888889	0.220407407407	0.0947407407407	-0.144648148148	-0.107888888889	0.201796296296	0.94137037037	-0.333425925926	1.09612962963	-0.239222222222	0.140944444444	0.077962962963	0.473351851852	0.246092592593	-0.467444444444	1.28914814815	0.286740740741	-0.344944444444	0.0767592592593	-0.152592592593
D3/0_Clus_pos_27	-0.0164482758621	0.271517241379	0.0425172413793	-0.0328620689655	-0.0170344827586	-0.0544137931034	0.547275862069	0.0974137931034	-0.11324137931	-0.181896551724	-0.237793103448	0.229034482759	0.12275862069	-0.24924137931	0.0565172413793	-0.168068965517	-0.781689655172	0.118448275862	-0.328689655172	0.540724137931	0.433448275862	0.183482758621	-0.0573448275862	-0.865103448276	0.200793103448	-0.29924137931	-0.00293103448276	-0.125827586207	-0.111724137931	0.22875862069	0.710724137931	0.106551724138	-0.684655172414	-0.0223103448276	-0.221206896552	-0.176862068966	0.188275862069	-0.275620689655	-0.412068965517	-0.0301034482759	-0.161103448276	-0.0666551724138	0.022	0.258689655172	-0.265034482759	-0.199172413793	-0.117551724138	-0.352586206897	-0.0113103448276	-0.0656896551724	0.551068965517	-0.178310344828	0.363724137931	-0.178965517241	0.203103448276	0.180206896552	0.172620689655	0.211620689655	0.261931034483	-0.138724137931	-0.108620689655	0.160482758621	0.143586206897	-0.00403448275862	0.0731034482759	-0.278482758621	-0.0381034482759	0.468379310345	-0.0605172413793	0.0146896551724	-0.154620689655	0.316655172414
D3/0_Clus_pos_467	-0.457702702703	0.299864864865	0.541945945946	-0.0725405405405	-0.461162162162	-1.21386486486	-0.859378378378	0.290513513514	-0.464513513514	0.202621621622	-0.923297297297	-0.362594594595	0.458189189189	-0.0117837837838	-0.990783783784	0.0249459459459	-0.204648648649	-0.41327027027	0.502486486486	-0.417621621622	0.341189189189	-0.62972972973	-0.0784864864865	0.738	-0.600189189189	0.42572972973	-0.0178108108108	-0.295027027027	-1.16418918919	-0.125648648649	-0.0518108108108	-0.494594594595	0.0602972972973	0.187	0.424837837838	1.15913513514	0.539972972973	0.512324324324	0.282378378378	0.0253243243243	0.409972972973	0.121486486486	0.298027027027	-0.392081081081	0.474	-0.018	0.0586216216216	0.175945945946	0.0854864864865	0.152108108108	-0.11527027027	-0.230432432432	-1.109	0.868675675676	-1.83451351351	-0.128459459459	-0.218216216216	-0.219972972973	0.36372972973	-0.134486486486	0.196783783784	-1.77864864865	-1.79567567568	0.056	-0.0580540540541	0.124378378378	-0.0782702702703	0.859702702703	-0.127837837838	0.684918918919	-0.0343513513514	-0.0231891891892
D3/0_Clus_pos_7	0.0546666666667	-0.0222916666667	0.0534166666667	0.000875	0.0710416666667	0.110958333333	-0.03425	-0.0222916666667	0.037125	0.0992083333333	0.0448333333333	-0.016125	-0.07125	-0.05425	0.0169583333333	-0.015875	-1.42420833333	-0.0175	0.0187083333333	-0.0192916666667	0.0335	-0.0525	-0.003	-0.0149166666667	0.157041666667	0.0175833333333	0.0652083333333	-0.0175833333333	0.067625	0.052	-0.0512916666667	-0.0315416666667	0.0237083333333	-0.0165833333333	0.0344583333333	-0.0115833333333	0.140541666667	0.0417083333333	0.0774583333333	-0.00116666666667	0.00275	0.0500416666667	0.0455416666667	0.0282916666667	0.331166666667	0.0352083333333	-0.036	0.00520833333333	0.181125	0.000458333333333	-0.0674583333333	-0.0127916666667	0.033125	0.0638333333333	-0.0281666666667	0.118291666667	-0.033	0.038625	-0.0129166666667	-0.0143333333333	-0.0775416666667	-0.883958333333	-0.031	0.0427916666667	-0.0025	0.016875	-0.00866666666667	0.00270833333333	-0.011625	0.0495	0.0424166666667	-0.0766666666667
D3/0_Clus_pos_464	-0.0328	0.492733333333	0.0701333333333	-0.401466666667	0.2712	0.401933333333	-0.2956	0.141733333333	-0.263666666667	0.358666666667	0.0246	-0.408	1.46273333333	-0.0864666666667	0.520933333333	-0.2438	1.5372	0.9092	0.2604	-1.04	-0.3348	0.446866666667	0.620933333333	0.894533333333	-1.2804	-0.665466666667	1.73393333333	-0.0398	-1.50086666667	0.185866666667	0.663466666667	1.11153333333	1.0154	0.826533333333	0.281933333333	0.564	1.43653333333	-0.320466666667	0.276466666667	-0.496066666667	-0.269666666667	0.223266666667	0.627066666667	-0.224066666667	1.30973333333	0.1884	0.0329333333333	-0.147333333333	0.2182	0.2638	0.1024	-0.422	0.642933333333	-0.199133333333	-0.1684	0.483666666667	0.0634	0.0224666666667	0.100733333333	-0.332333333333	0.897866666667	-0.771866666667	0.402133333333	0.5232	0.364466666667	-0.4264	0.590733333333	0.5368	0.2654	0.360333333333	-0.719066666667	-0.00973333333333
D3/0_Clus_pos_8	0.0542541436464	-0.341027624309	-1.04240883978	0.282071823204	0.0743701657459	1.03844198895	0.911679558011	-0.886209944751	-0.37064640884	-0.618033149171	0.0911933701657	0.416596685083	-1.91326519337	-1.06503867403	-0.16229281768	0.271071823204	-0.650972375691	0.619154696133	0.0675248618785	0.510629834254	-0.0704861878453	-0.308414364641	-1.18402209945	-1.08635359116	2.09786740331	-0.875812154696	1.0474640884	-1.26548618785	1.78811049724	-0.314569060773	0.228436464088	1.19529281768	-1.18756906077	-0.48264640884	0.882447513812	-0.158425414365	-0.369657458564	0.306679558011	0.0239668508287	-0.427596685083	-0.330806629834	0.121132596685	0.592817679558	0.469193370166	1.10106629834	-0.0498950276243	0.0973038674033	-0.250082872928	0.179071823204	-0.923044198895	-0.568524861878	0.246872928177	-0.920116022099	-0.294370165746	-0.12682320442	0.616154696133	-0.624110497238	0.463011049724	0.0170773480663	-0.387138121547	-1.39451933702	-0.277232044199	0.595011049724	1.27096132597	0.418662983425	0.557773480663	-0.0515801104972	0.389419889503	0.530569060773	0.147983425414	0.513508287293	-0.248729281768
D3/0_Clus_pos_1013	2.66895833333	1.87466666667	-0.693125	-0.599833333333	-1.825375	-0.557666666667	-1.50445833333	0.136166666667	-0.102583333333	0.640625	1.16825	-4.228125	-0.505291666667	0.178375	0.01575	-0.0655	-0.592666666667	-0.262291666667	0.308625	0.013375	-1.65866666667	-2.08483333333	1.960625	1.66679166667	-0.181333333333	-2.50108333333	-0.316291666667	0.178875	-0.732083333333	0.267875	0.0237083333333	-0.212833333333	0.0105416666667	0.128375	-0.624916666667	0.037625	2.74479166667	1.084	0.92625	0.571666666667	-0.237083333333	-0.287708333333	-0.852166666667	-1.47454166667	-2.76625	-1.83691666667	-0.842375	1.65479166667	-0.892208333333	-1.00229166667	-0.400458333333	-0.629958333333	-1.59795833333	0.0312083333333	0.835458333333	-0.041375	1.728875	-2.77441666667	-2.04708333333	-1.13754166667	-1.80104166667	1.156875	0.742083333333	-0.481208333333	-0.510625	0.105375	-0.306291666667	0.052375	-3.39720833333	-0.44	0.0957916666667	-0.416583333333
D3/0_Clus_pos_38	0.511357142857	0.146071428571	0.310214285714	0.0492142857143	0.565285714286	0.384571428571	-0.1995	-0.124142857143	0.270357142857	0.569785714286	0.107714285714	-0.116357142857	0.0763571428571	0.0558571428571	0.0545	0.0296428571429	-0.1405	-0.0645	-0.0171428571429	-0.00121428571429	0.0583571428571	-0.0113571428571	0.0706428571429	0.274714285714	-0.0797857142857	0.0944285714286	-0.114285714286	0.0957857142857	-0.0449285714286	0.0800714285714	-0.164714285714	0.220571428571	0.192857142857	0.0695	-0.011	-0.0388571428571	0.493285714286	0.108571428571	0.0381428571429	0.0767142857143	0.392857142857	0.00221428571429	0.0572857142857	-0.0265	0.0095	0.261714285714	-0.0207857142857	-0.0512142857143	0.124214285714	0.0462142857143	-0.0560714285714	-0.0308571428571	-0.111928571429	0.861	-0.0226428571429	0.0671428571429	-0.0258571428571	-0.528	0.00471428571429	0.013	0.0601428571429	0.033	0.00964285714286	-0.0765	0.00535714285714	0.0142142857143	-0.0856428571429	0.0678571428571	0.0693571428571	-0.00728571428571	-0.0407857142857	-0.014
D3/0_Clus_pos_17	-0.0732424242424	0.139772727273	-1.10390909091	0.0124393939394	-0.745681818182	0.381424242424	-0.03	0.110257575758	0.207909090909	-1.13093939394	0.744333333333	-0.164196969697	-0.958348484848	0.0550151515152	0.0603939393939	-0.206696969697	-1.17513636364	-0.881121212121	0.2425	0.34696969697	0.462757575758	0.325333333333	-0.0268333333333	0.127727272727	1.08954545455	-1.3213030303	-0.0230151515152	0.283439393939	0.104227272727	0.272939393939	-0.0993484848485	-0.394666666667	-0.978287878788	0.18603030303	0.00737878787879	-0.729984848485	0.453621212121	-0.0699696969697	-0.444393939394	0.008	0.253272727273	0.107560606061	0.212742424242	-0.0368636363636	-0.247833333333	-1.40042424242	-0.187333333333	0.182863636364	1.07893939394	-0.601803030303	0.0549545454545	0.163060606061	-0.738287878788	0.0274242424242	0.108484848485	-0.241227272727	-0.0246515151515	-0.932409090909	0.134909090909	0.233575757576	-0.0126818181818	0.200196969697	-0.0300151515152	-0.157227272727	0.12353030303	0.966590909091	0.0234393939394	-0.725924242424	0.482606060606	0.133075757576	0.182666666667	0.137090909091
D3/0_Clus_pos_22	-0.261953488372	-0.0547093023256	1.76684883721	0.66111627907	0.622837209302	0.535965116279	1.07659302326	-0.369337209302	-0.215813953488	-1.13205813953	-0.423127906977	1.26945348837	1.44512790698	0.0752558139535	0.261069767442	-0.0458720930233	-0.624279069767	1.11981395349	-0.560104651163	-0.256151162791	0.111476744186	0.240337209302	0.161755813953	0.129174418605	-0.341790697674	0.272604651163	-0.200139534884	-0.927906976744	-0.026523255814	0.924104651163	0.975790697674	0.953093023256	-0.607546511628	0.220186046512	-0.103348837209	0.423976744186	-0.232988372093	-0.101546511628	-0.0597906976744	-0.0898139534884	-0.211872093023	0.0109534883721	-0.1485	0.306488372093	0.256	-0.128255813953	-0.0351744186047	-0.219255813953	-0.0352558139535	-0.0821860465116	0.189488372093	-0.0481162790698	0.452674418605	-0.0128488372093	0.319523255814	-0.0630465116279	-0.119093023256	-0.0396162790698	0.0741162790698	0.132151162791	0.535046511628	0.258406976744	0.0461860465116	-0.297104651163	-0.0481627906977	-0.182802325581	0.00894186046512	0.158255813953	0.251523255814	0.0430348837209	-0.0483953488372	0.0649534883721
D3/0_Clus_pos_1069	1.383	-0.3612	-0.1567	0.2681	0.4208	0.4194	0.8737	-0.6232	0.1499	-0.994	0.6252	0.5529	-0.7564	-1.5098	1.5284	0.3438	-1.3095	0.5985	-0.6345	-0.4333	0.782	-0.6142	0.5022	-0.5251	0.5539	-0.3637	-0.7596	-0.9314	-0.5578	-0.2596	0.616	0.0385	-0.9167	-0.0136	-1.153	0.3049	0.9513	0.3438	-0.5988	-0.0726	1.7501	-0.1882	-0.8996	-0.466	-0.6227	0.8926	0.8189	0.2595	-0.4053	0.9045	1.1638	0.2288	-0.4957	-0.3247	0.5569	0.3417	0.0204	0.6704	-0.5637	-0.3878	-1.9781	0.7562	0.2789	-0.0415	0.0128	-0.0805	0.3868	0.4315	0.9927	-1.1362	-0.4075	-1.5556
D3/0_Clus_pos_153	-0.031	0.0726666666667	0.219444444444	-0.00855555555556	0.152	0.124	-0.0568888888889	-0.0145555555556	0.0515555555556	0.800777777778	0.0214444444444	-0.0538888888889	-0.129	-0.049	-0.0193333333333	-0.0695555555556	-2.75033333333	-0.107222222222	0.118333333333	0.161444444444	0.133555555556	-0.0697777777778	0.148333333333	-0.156111111111	0.193222222222	0.240444444444	-0.176111111111	-0.0143333333333	0.0537777777778	0.172666666667	-0.0551111111111	-0.0216666666667	0.108555555556	0.0974444444444	-0.0325555555556	-0.0587777777778	0.203777777778	0.101777777778	-0.0128888888889	-0.0225555555556	0.0486666666667	-0.00355555555556	-0.0373333333333	-0.00622222222222	0.368111111111	0.127888888889	-0.0822222222222	0.121	-0.0755555555556	0.0155555555556	0.0436666666667	0.0533333333333	-0.143444444444	0.052	0.149	0.157888888889	0.000888888888889	0.00888888888889	-0.184111111111	0.0146666666667	-0.182777777778	0.215444444444	-0.134444444444	-0.0756666666667	0.196333333333	-0.229555555556	0.206777777778	0.061	-0.178111111111	0.024	0.076	0.0183333333333
D7/0_Clus_pos_134	-0.132909090909	-0.197272727273	0.674727272727	0.195636363636	1.13636363636	1.54754545455	0.616272727273	-0.452090909091	0.0950909090909	0.0274545454545	0.0243636363636	0.002	0.0177272727273	0.0281818181818	0.180272727273	-0.0896363636364	-0.215454545455	0.464818181818	0.286727272727	-0.377636363636	0.363090909091	0.454090909091	-0.329636363636	1.00227272727	0.292818181818	-0.626181818182	0.0522727272727	-0.0967272727273	-0.293636363636	0.728545454545	-0.575909090909	0.620545454545	-1.13854545455	-0.827272727273	-0.935181818182	-0.604727272727	-0.808272727273	-0.0985454545455	-0.0805454545455	-0.0344545454545	-0.150272727273	-0.0622727272727	0.293454545455	0.176818181818	0.803909090909	0.0776363636364	-0.00436363636364	0.137727272727	0.11	0.0755454545455	-0.604909090909	-0.255454545455	-0.157454545455	0.189363636364	0.154636363636	-0.295545454545	-0.584909090909	0.393636363636	-0.0471818181818	-0.0235454545455	0.249727272727	0.335363636364	-0.0887272727273	0.464818181818	-0.168272727273	-0.122909090909	0.0584545454545	0.144727272727	-0.109909090909	0.474090909091	-0.262454545455	-0.0231818181818
D7/0_Clus_pos_700	-0.394230769231	0.186384615385	1.64153846154	-0.352461538462	0.625153846154	-0.408307692308	0.261692307692	-0.0290769230769	0.0797692307692	-0.0458461538462	-0.348461538462	-0.118384615385	0.381538461538	-0.0577692307692	0.176769230769	-0.223384615385	-0.656076923077	0.231076923077	0.230769230769	-0.423692307692	-0.128538461538	-1.20846153846	-0.0446153846154	-0.219307692308	-0.272769230769	0.33	-0.230461538462	0.226846153846	0.234076923077	0.364384615385	-0.369615384615	-0.0183076923077	-0.0565384615385	0.000538461538462	0.150846153846	0.327692307692	-0.321692307692	-0.231538461538	-0.235307692308	0.369076923077	0.136384615385	-0.0716923076923	-0.0297692307692	-0.442384615385	0.166307692308	-0.366615384615	0.783230769231	0.0427692307692	-0.245538461538	-0.691153846154	0.284230769231	0.307	-0.0491538461538	-0.158769230769	-0.0636923076923	0.139923076923	-0.0920769230769	-0.210538461538	-0.0817692307692	-0.0812307692308	0.116692307692	-0.289538461538	0.0451538461538	-0.352846153846	-0.808384615385	-0.232615384615	-0.0117692307692	-0.131846153846	-0.292923076923	0.270076923077	0.0406153846154	0.00246153846154
D7/0_Clus_pos_76	0.368	0.599230769231	1.75876923077	0.537307692308	0.765	-0.0956153846154	0.601538461538	0.130692307692	1.96915384615	1.03892307692	-0.880692307692	0.391538461538	0.496307692308	1.58438461538	0.279076923077	0.0483076923077	0.0948461538462	-0.034	0.00276923076923	-0.376076923077	0.111923076923	0.429	0.507384615385	-0.302769230769	-0.585384615385	0.131846153846	0.612923076923	0.575692307692	0.0470769230769	0.382076923077	-0.0172307692308	0.509076923077	-0.104615384615	0.442769230769	0.0666153846154	0.300769230769	0.209	0.00946153846154	-0.0255384615385	0.217384615385	1.01415384615	-0.0477692307692	-0.304384615385	-0.265538461538	-0.760307692308	0.0916153846154	0.274076923077	0.103615384615	0.266923076923	-0.0439230769231	0.00192307692308	0.166461538462	0.275307692308	-0.0196923076923	0.303538461538	-0.0956923076923	0.365076923077	-0.518230769231	-0.106	0.0347692307692	0.367615384615	-0.337615384615	-0.626615384615	0.550769230769	-0.416615384615	-0.0909230769231	-0.093	0.389615384615	-0.277307692308	0.263307692308	-0.339923076923	-0.281615384615
D7/0_Clus_pos_10	-0.565541666667	0.531	1.63766666667	0.222833333333	-0.060875	0.584958333333	-0.0661666666667	-1.156875	0.604083333333	0.258625	-0.756458333333	-0.270791666667	1.08425	1.21345833333	0.37425	0.247	1.23041666667	-0.0124166666667	0.254541666667	-1.72279166667	1.023	0.192416666667	0.150041666667	0.233208333333	0.687333333333	-0.22325	1.519	1.90445833333	-0.225541666667	1.24120833333	0.497666666667	0.312125	-0.87775	-0.320666666667	-0.398458333333	0.485708333333	0.0219583333333	0.2175	-0.209583333333	-0.0704583333333	0.795625	0.518916666667	-0.634583333333	-0.487625	0.611958333333	2.22370833333	0.483458333333	0.425625	1.28725	0.0920416666667	0.286541666667	0.238166666667	-1.75204166667	-0.304291666667	-2.26983333333	1.05516666667	1.86629166667	0.552666666667	-0.497458333333	0.415041666667	1.04825	-1.65941666667	-0.701833333333	0.192166666667	-0.518875	-0.191166666667	0.470375	1.05595833333	-0.576125	0.174791666667	0.18025	0.277916666667
D7/0_Clus_pos_2	-0.175682432432	-0.152060810811	1.4322027027	-0.0619662162162	0.658824324324	-1.10236486486	0.759222972973	-0.390777027027	1.77236486486	0.288398648649	-0.826952702703	-0.0488513513514	0.618121621622	0.970087837838	0.0603986486486	-0.261121621622	0.687162162162	0.0514864864865	0.229493243243	-0.994182432432	0.0283986486486	-0.203763513514	-0.0306283783784	-0.0537635135135	-0.632824324324	0.0609662162162	0.429817567568	0.769067567568	0.00518918918919	0.639986486486	-0.559371621622	0.0943986486486	0.087527027027	-0.0353310810811	0.150790540541	1.50874324324	0.267777027027	0.0286621621622	0.0156283783784	0.450006756757	0.0611148648649	0.0501081081081	-0.122905405405	-0.762783783784	0.492939189189	-0.437087837838	0.300885135135	-0.107243243243	0.150777027027	0.119797297297	-0.213871621622	0.315027027027	0.162371621622	0.01375	-0.0955202702703	-0.331283783784	0.220486486486	-0.591054054054	0.187662162162	0.041027027027	0.559081081081	-0.288108108108	-0.311317567568	-0.437621621622	-0.56702027027	-0.0241756756757	-0.0514324324324	-0.0836891891892	-0.183797297297	0.181925675676	0.115472972973	-0.131540540541
D7/0_Clus_pos_899	1.38816666667	-0.118333333333	-0.551	0.55425	-0.0790833333333	0.212416666667	0.06225	-0.623666666667	-0.113583333333	0.133166666667	-0.434083333333	0.183416666667	0.426416666667	0.1895	-0.465083333333	0.6285	-0.63775	1.62508333333	-0.423666666667	-0.166	-0.28125	0.27975	0.0454166666667	0.564916666667	-0.172416666667	0.0115	0.358083333333	0.348416666667	-0.559333333333	0.134333333333	0.13825	-0.0375833333333	-0.3125	0.507166666667	-0.00441666666667	0.191083333333	0.258666666667	-0.35025	0.453083333333	0.281166666667	-0.0711666666667	-0.0143333333333	0.0323333333333	-0.0025	0.238333333333	0.0749166666667	0.196583333333	0.436416666667	-0.15725	-0.254333333333	0.279583333333	0.357333333333	0.349583333333	0.0813333333333	0.327083333333	-0.30775	0.0809166666667	-0.0394166666667	0.44275	0.109583333333	0.20625	-0.516	0.220083333333	-0.160416666667	-0.271416666667	0.306416666667	0.0553333333333	0.56	-0.0826666666667	-0.30775	-0.169	0.124
D7/0_Clus_pos_11	0.348462962963	-0.116740740741	0.209907407407	0.0912962962963	0.834277777778	0.00788888888889	0.210037037037	-0.630740740741	-0.0584444444444	0.671277777778	-0.00483333333333	0.0179074074074	1.19661111111	-0.0987592592593	0.0870925925926	0.602055555556	-0.978611111111	0.329814814815	-0.368148148148	0.213203703704	-0.633351851852	1.54985185185	-0.460537037037	1.22005555556	-0.577444444444	-0.426666666667	1.22975925926	-0.238574074074	-0.551074074074	-0.546074074074	0.849333333333	-0.250425925926	0.5335	-0.0173888888889	-0.0909814814815	0.888037037037	0.407944444444	-0.469444444444	0.546481481481	-0.113759259259	0.300462962963	0.214351851852	-0.416703703704	-0.011962962963	0.432351851852	0.790851851852	-0.216666666667	0.425981481481	0.670555555556	0.693055555556	-0.0346666666667	-0.161259259259	0.944833333333	0.118666666667	0.104111111111	-0.117851851852	-0.414444444444	0.183351851852	1.02	-0.327592592593	1.11522222222	-0.145703703704	-0.052962962963	0.253055555556	-0.150333333333	0.359592592593	-0.403518518519	1.33362962963	0.296388888889	-0.431111111111	0.0416666666667	-0.118962962963
D7/0_Clus_pos_27	0.155482758621	0.238172413793	0.0873103448276	-0.034724137931	-0.282586206897	-0.196793103448	0.0118620689655	-0.0162068965517	0.221068965517	-0.214551724138	-0.0221724137931	0.0306896551724	-0.760931034483	0.397379310345	0.212896551724	-0.156137931034	-0.0238965517241	0.48675862069	0.449068965517	-0.251655172414	0.154379310345	-0.0890344827586	-0.293103448276	-0.220827586207	0.00748275862069	-0.514965517241	0.194379310345	0.399931034483	-0.662724137931	0.250551724138	0.552862068966	0.447689655172	-0.624689655172	0.887586206897	-0.504965517241	-0.250482758621	-0.0679655172414	-0.0504827586207	-0.279068965517	0.129931034483	-0.620206896552	0.0104137931034	0.355	-0.351551724138	0.00434482758621	-0.286103448276	0.0872068965517	-0.582620689655	0.286586206897	-0.0218965517241	0.458689655172	-0.0751724137931	0.195310344828	-0.234517241379	0.0901379310345	0.13624137931	0.421172413793	-0.304	-0.0416896551724	-0.369	0.0489655172414	0.243517241379	-0.297931034483	-0.321586206897	-0.566586206897	0.585793103448	0.0504827586207	-0.385068965517	-0.200137931034	-0.0885172413793	-0.181551724138	0.409
D7/0_Clus_pos_467	-0.389405405405	0.166297297297	0.694378378378	-0.424621621622	-0.661783783784	-2.33956756757	-1.06594594595	0.327864864865	0.804945945946	0.280135135135	-2.30275675676	-1.14002702703	-0.122945945946	-0.000324324324324	-1.07856756757	-0.0640540540541	0.281378378378	-0.664621621622	-0.0640540540541	0.433648648649	0.141189189189	0.113378378378	0.104216216216	-0.209459459459	-0.587027027027	0.293567567568	0.163081081081	-0.476459459459	-0.51827027027	0.311297297297	0.231972972973	-0.425378378378	0.430324324324	0.330972972973	0.13272972973	0.554837837838	0.391378378378	-0.189810810811	0.409810810811	-0.0221891891892	-0.0424594594595	0.415432432432	0.226297297297	0.234891891892	1.52975675676	-0.278027027027	-0.458027027027	-0.486621621622	0.437243243243	-0.295054054054	-0.233135135135	-0.895243243243	-1.23143243243	0.616351351351	-1.69805405405	0.144648648649	0.160162162162	-0.217540540541	0.0193243243243	0.0783243243243	0.271378378378	-2.03259459459	-1.81378378378	0.366189189189	-1.33305405405	0.568594594595	0.493243243243	0.623081081081	0.292864864865	1.12778378378	-0.601324324324	-0.104972972973
D7/0_Clus_pos_7	0.0678333333333	0.0339166666667	0.0571666666667	0.009125	0.06925	0.146125	-0.0451666666667	0.0235833333333	-0.143458333333	0.100583333333	0.112166666667	-0.0213333333333	-0.0380416666667	-0.0649583333333	0.0460416666667	-0.028	-0.0095	0.006625	-0.001625	-0.0400833333333	0.0325416666667	0.000875	0.02725	0.0670416666667	0.128583333333	-0.0658333333333	-0.0120416666667	0.01625	0.0253333333333	0.0179583333333	0.0143333333333	0.065875	-0.0275	-0.115541666667	-0.016125	-0.0424583333333	0.0333333333333	0.012125	0.056875	-0.0347083333333	0.0803333333333	0.00241666666667	0.0333333333333	0.0670833333333	0.366708333333	0.0545	-0.0708333333333	-0.0255416666667	0.192	0.0327916666667	-0.09175	-0.0354583333333	0.00666666666667	0.0637083333333	-0.0384583333333	0.0332916666667	-0.0955416666667	0.0849166666667	0.025	-0.0307083333333	-0.0564583333333	-0.905458333333	-0.0974166666667	0.0670833333333	-1.59870833333	0.0335833333333	0.00891666666667	0.0259166666667	0.01825	0.0245	-0.131625	-0.0697083333333
