2	4	0	91.78	0.33	0.67	3.73	3.93	17.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	167.5	88943	77383.5	47469.5	98051.5	121433	8699.5	81692	92363	93639.5	98439	3051	4771.5	9615	2629	66097	6555	59	202	63	109	65.5	1099	316	115	22070	28568	8365	7921	6532.5	21238	10528.5	20702.5	403	137.5	37939	19551	7672	66952.5	67351	2682	35146	34588	41633	34166	2039	3712	562	898	26687.5	2745	200.5	141	136.5	1593	1726.5	280	418.5	1226	467	352	73	75.5	107.5	92.5	487	225	80	67	439	293	3553	2410	62	86	412	212	12855	3979	280	74	2648.5	921	66	513	223	1557	870.5	193	78.5	668	274	75.5	125	95	482	169	286.5	13034	7972	3860.5	15069.5	49134	446	3836	5618	5203	7333.5	332.5	226	258	184	234	7690	1906	717	49886	35340	15019	80792	87199	2219	40322	45930.5	40880	58596	1128	1008	35613.5	8353	730	3292	30886	25850.5	72774	56293.5	218	3415	12778	9398	49135	25818	138.5	58.5	275	122.5	79	122.75	362.75	236.25	127.75	189.5	152.5	117.5	116	148.5	181.5	86.75	107
2	9	0	92.34	0.4	1.74	5.54	9.46	26.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	155	113362	92978	50342	82980.5	105131	12839.5	110785	116645	119335	121216	2933	6379	10078	10071	84223.5	6268	66	109	99	175	105	17723	3544.5	196	19061	19893	27873	33311	36959	44403	4512	10138	3898	148	62860	34336.5	12630	44596.5	56601	6541	66907	75286	75103	90356.5	2779	5136.5	9723.5	1922	34781	2148	2161.5	330	123	533	1108	222	19756	29207	337	241	150	68.5	142	74	493	80.5	47	90	2338.5	900	4840	1648	64.5	76	3165.5	226	15809.5	613	3280	219.5	4975	416	83	1551	426	1781	675	975	165	1132	254.5	99	413.5	163.5	422.5	103.5	149.5	19631	10338.5	4316.5	9891	26494	639.5	17412	21637	23222	30301	152	237	269	1750.5	505.5	8964	1401	505	83083	51026	19950	57296	81191	3586.5	84896	97036.5	97436	114547.5	686	2603.5	45896.5	9378	572	4938	66526.5	38426.5	81189	47716	115	3061	19733	9263.5	33625	9066.5	110.5	71	106.25	116.5	69.25	144	169.25	282.5	138.5	172.25	156.25	79.25	147.25	142.5	136.5	81	137.25
2	1	0	87.81	0.27	0.33	1.91	2.23	14.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	3595	946	2793	47834	94335	2015.5	575	564.5	10241	3581	1812	2286	5814.5	1410	122	96.5	67	65	79	163	108.5	144	94	102.5	2348.5	49066	551	373	716	3668	6889.5	13431	122	106	1696	459	201	20531.5	49316.5	852	268	412	2556	632	1081	2809	355	496	86.5	77	80	71	93	103	255	124.5	71	98.5	217	195.5	58	74	45	57	57	51	61	61.5	44	67.5	869	400	74	97	76	99	163	73.5	78	49.5	102	48	49	76	56	264.5	142	81	48	88	49	77.5	75	77	118	42.5	113	1105	648	762	2970	8757	136	220	318	644	401.5	166	150	127	103	161	353.5	194	182	6470	3284	1772	22857	48176	380	1284	1667	4332	1900	390	587	916	596	151	626.5	6478	7238.5	48741	37529	93	329.5	866	623.5	7682	4113	106.5	81.5	129.5	94.5	89.5	139	205.75	202.25	120.5	191.75	138.5	124	121	118.75	129.75	75.5	134.25
2	1	0	47.14	0.26	5.95	3.9	4.41	19.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	154	10814	3277	3359	18274.5	89034	3274.5	776	686	773.5	2655	3245	3685	7526	2292	1618	135	64	65.5	113.5	283	162	167	95	116	4181.5	56544	828	663	429	4200.5	7718.5	14601	105	114	19403	14228	1729.5	26311	74442	871	348	743	472	957	1255	2107	293	403	5119	242.5	92	88	98	85	1057	79	72	119.5	163	170	58	63	51	71	104	43.5	58	70	56	88	1708	448	46.5	71.5	53	64.5	1295	74	78.5	58	354	38.5	62	91	74.5	546.5	124	69	38	186	53	64.5	68	89	133	37.5	146	2258	1440	1141	2677	15691	145	256	305.5	416.5	327	132	184	132	118.5	184	956	276	331	13613.5	9004	4219.5	20018	71934	608	1586.5	2043	1982	1769	855	770	7675.5	1809	461.5	3980	13178	15623	67284	38368	96	624	2080	1282.5	14639.5	3132	68	67.5	81	82.75	78	108.5	146.5	132	103	124.5	106.25	68.75	96.5	100.5	107.75	59.5	97.5
2	2	0	73.98	0.47	0.9	7.4	13.76	44.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	215	63726	51300	23666.5	60238	90482	15451.5	83721.5	82980.5	95030	92864.5	8581	9747	18525	5589	44346	2184	66.5	117	75	100	53	19950	6656.5	362	29400.5	32900	36776	36913	38338	45349	9145.5	17343	4021	272	96056.5	82775	52907.5	73963	102452	18388	90162.5	97196	107046	103557.5	3145	7993	1509	1497.5	79937	24419	1553	392	223.5	1332.5	5103	276	9381	14964	565	378.5	224	78.5	152	109	683	172.5	60	102	1953.5	832	4996	2501.5	46.5	81	4518.5	448	33333	6484	2491.5	189	3463	650	79.5	1820	539	2296	1060.5	873	170	1028	403	93	558	271.5	689	264.5	186	13990.5	8895.5	4567.5	10453	29002	810	12870	15828.5	15963	16645	169	252.5	308	220	244	7369	1020	691	78876.5	51995	25228	68354.5	95326.5	5174	80666.5	91063.5	93799	101688	1167	815.5	47298.5	8848.5	826.5	5627.5	61701.5	37914	73659.5	58205	129.5	2892	14293	8240	36069	11189.5	231.25	79.75	232.5	293.25	68	85.5	355.25	583	301.25	152	121.5	66.25	313.5	115	202	144	109.25
2	3	0	116.05	0.63	0.96	3.34	3.98	22.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	175	55130	28933	18183	80609.5	125878.5	13192.5	55381	72800	86207	97675	8094.5	8576	15287	53398	40812	12704.5	66	2015	67	263.5	98	1225	94	111	38714.5	61560	6576.5	14316.5	13171	36776.5	5797	9912	140	174	71044.5	48210.5	18365	76710.5	114980.5	5374	58938	61537	72686	85215	2492.5	4317	859	40378.5	52428.5	34759	96	84.5	105.5	950	9299	154	128.5	5718	223	648	63	75	131	80	234	361	46.5	69	269	292	3982	2670	58	73.5	49	73	29674	6132.5	110	62	1480	412	69	307.5	135.5	1528	791	107	64	551	303	58	97	74	323.5	98	176.5	6293.5	3048.5	1798	13562	40344.5	471	3628	4894	5256	10485	200.5	252.5	281	178.5	2237	4088	1637	389	36913	20440	8002	77611	112837	3776	31498.5	43639	45076	77850.5	1340	21295	24145	13856	367	2746.5	23823	20035	66118.5	55524	103	1973	6587	3592.5	39757	15028.5	97	67.5	134.75	102	72.25	79.25	195.5	234	137.75	231.75	269.25	76.25	115	134.75	167.25	85.5	104.5
2	1	0	124.22	0.89	3.16	11.66	15.15	45.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183.5	97025	91405	44802	76403	111378	11792.5	110170	107684	117032	26790	5539	8239	14849.5	4134.5	83904	9607	69	272	93	151	99	28067	21295	1113	41804	47800	47926	48678	47868.5	10788	12455	22218.5	18707	107	52805	42579	20839	55814.5	73495.5	3974	58710	66257	70440.5	7846	2734	5435.5	535	751	42602	3300	944	740	331	1010	2985	979	2962	692	1308.5	935	500	142	1046.5	574	2283	1171	67	197	3326	1514	6590	2622	107	309	17599	5789	49848.5	9843	2508	280	3742	660.5	83	1622.5	598	2000.5	901	874	207	1193.5	333	86.5	274	155	449.5	100.5	194	6439	5152	1725.5	2047.5	28363	383	2080	2257	15605.5	1805	148	254	215	151	182	4951	548.5	468.5	20474.5	14731	5589	6944.5	61218	580	6283	6260.5	6270.5	1051	553	411	14586	2617	1225	8863	69149	48531	87086	61748.5	226.5	6411	25853	18034	65970	16510	302.5	70.75	367	321.5	74.5	188.75	537	638	325.25	240.5	295.25	115	306.75	180.75	351	190	139.25
2	3	0	58.3	0.24	0.42	3.29	4.04	17.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	140.5	37643	19106	5076	58550	118332	3371	31760	49271	70087	92237	2409	5165	6484	3560	5820	173	67	78	74	133.5	91.5	221	102	115	19471	60853	1294	1482	4569	18970	7272	10840	102.5	128	55096	34382	1678.5	46877	95817	2719	20269	32330	59052	68058	1872	3983	272.5	1262	10319	1429	87	83	96	120	958.5	89	87	412	153.5	174.5	66	63	46.5	61	145.5	43	51	71	89	118	2480	733	63	55.5	56	66	4299.5	76	82	58	997.5	69	69	135	92	915	241	85	69	327.5	71	71.5	88	92.5	204	48	132	2869	1692	871	4601	16731	192	1107.5	1613	3567	5139	124	170.5	170	116	256	960	426.5	307	18924	12144	2716.5	37540	78318	1296.5	11183	14611.5	27451	39068	1062	1521	6159.5	2662.5	290	1438	17657.5	18065	74988	47972	81	472	2761.5	2122	17127	4667	111.25	69	189	83.5	73.75	129	291	299.25	127.5	216.25	194.75	98.5	123.5	140.5	181.25	97	175.25
2	10	0	74.25	0.33	1.33	4.91	6.02	25.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	154	28340	25091.5	13442	56282	105564	8260	30586	30848	31350	23564	8375	10348	18343	5043	20976	1060.5	72	7095	119	496.5	199	1087	623.5	196.5	19106	43981.5	7195	5433	6770	11967	15530.5	28978.5	412.5	132	32855	26265.5	12881	49932	95965	3111.5	24464.5	26494	26380	17073	3448	6477.5	2757	954.5	30620	4514	236	170.5	196	951	5061	509	268.5	440.5	998	539	102	101.5	259.5	147.5	1079.5	336	65	90	351	375	3417	1204.5	80.5	120	993	533	19265.5	2520	243	110	4932	666	63	473	282	2248	880.5	203.5	92	1404.5	299.5	81	113	88	591	105	202	10119	7876	3227	12282	60830	317	3633	3654	4172.5	2188	157	215.5	207	439	191.5	11509	1655	708	49978	43753	22344	76209	129823	2138.5	35500	38156	41519	23210	1083	771	39717.5	11362	628	3763.5	28508.5	26503	83706.5	55466.5	174.5	3204.5	10767	8795.5	62747.5	14394	98	73	163.5	77.5	72.5	66	254	152.5	122	135.75	151.25	63	102.5	162.25	155	77	108.5
2	3	0	107.15	0.97	0.57	9.61	14.9	47.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279	75491	67681.5	33504.5	57023	107707.5	10112	95942	96968	87598	58117	5828.5	7813	13254.5	5197	66849.5	18286	78.5	2386	130	285	157	14611	11797.5	1103.5	24841	49385	31794.5	34929.5	30734.5	22276	13683	23142	12833.5	230	77224	68628	34998	69061	107867	7515	82901	91918	81282	57844	3502.5	6733	732	2070.5	66952.5	25285	311	252	324	236.5	1712.5	977	674	903.5	1833	1382	235	375	3735.5	1759.5	5746	2865.5	111	418	5008	2465	9117	3681.5	172	937	18881	9814.5	26690	10189	2568	488.5	6420.5	761	92	1554	653.5	2640.5	926	730	216.5	1428	307	99	227	174.5	502	111.5	445	27725	21329.5	11939	15447	70748.5	901	21500	22253	19597	8000	274	342	363	269	458	23062	5750	1487	91029	79036	43228.5	78227	119882	5370	98245	104698	95235.5	65231	1510	2702	84371.5	33470.5	1444	8566	65851	50128	85221	60408	347.5	7772	25737	19291	67273.5	14708	113.75	66.25	146.75	176.25	66	77.75	206	795.75	176.25	162.5	140.5	87	130.5	138.25	159.25	100.25	115.75
2	1	0	63.21	0.27	0.57	3.55	4.26	17.55	0	4.45	95.55	60.26	12.72	56.19	36.21	92.4	0	0	0.53	0.12	0.68	1.61	1.51	1.51	3.99	0.77	1.11	29.17	0	4.31	36.96	13.11	1.14	4.99	184.5	59257	40310	16914.5	50114	137758	5631	2779	4754	31692	43138	3547	5175	9990	3008	34291	4273.5	66	2530	86	176	101	1348.5	197	129	3855	60694	875	600.5	1460.5	7109	9343	17357	165	110	29047.5	20235	6829	27223	107365.5	1928.5	1085	1235	8752	12506	2119	4054.5	659	1000.5	16202	3409	154.5	84	105.5	172	19061	173	140	256.5	392.5	237.5	64	66.5	40	70	547	47	51	73	316.5	386	4951	764	81.5	72.5	55	67	28042	78.5	135	76	3796	94	66.5	306.5	166	1947	311.5	113	68	808.5	74.5	60	81	74.5	375	52.5	315	13004	8839	3953	6968	67590.5	492	630.5	854.5	2847	2502	241	365.5	353	250.5	361	8150	2027	749	41633	30438	10782.5	46466	128215.5	1084	4254	6100.5	20246	17484.5	1252	729	28910	11715	722	3741	33590	31748	90116.5	51632	200	2794	10207.5	7580.5	57709.5	6962	131	83	131.5	63.75	70	87.5	228.5	161.75	99	155.5	111	82.5	89	151.5	147.25	78	117.5
2	6	0	78.49	0.38	0.81	11.3	11.21	39.7	3.55	16.09	80.36	82.59	19.59	25.61	45.87	71.48	1.47	2.08	0.29	2.47	3.62	2.11	7.6	7.6	8.65	2.33	1.51	38.18	0	4.07	14.92	7.18	0.68	2.83	160.5	31999.5	27235	15330	72241.5	113361.5	4482	14570	16831	43844	58254	2264	4429	7760	2735	29993.5	1957	67	1328.5	57	200	92	338	143.5	119	22207	39911	1531	1439	7162.5	20064	9001	15326.5	132	131	56054	44711	24852	68560	111150	2875	17336	26539	57274	51277	2355.5	3626	4485	1791	53626	13377	134.5	86	104.5	2184	22458	133	114	2363	208	252	78	62	48	71	401	125	43	72.5	242	288	3596	2061.5	58	69	48	81	13046	2451	106	78.5	1982	574.5	78	254	145	1396.5	690.5	105	75	579.5	305.5	84	85	78	318	90.5	199	10163	8011.5	4392.5	13189	50422	325	1256	1771	3820	4676.5	174	259	222	468	332	8584	1986	686	38976.5	26038	14908.5	74716	111708.5	1713	13400.5	19517	34678.5	47390	1268	1929	30563.5	9448	843	4258	32005	30769	86853	69371	181.5	3410	10419	8023	57174.5	14441	83	77.75	110	85.5	67.5	71	170.5	178.75	115	156.5	117	76.75	113.25	104.5	138.75	67.5	100.5
2	2	0	78.5	0.38	0.84	9.81	15.9	49.6	0	0.8	99.2	59.07	20	76.87	20.34	97.2	0	0	0	0	0	0.8	0	0	1.98	0.82	1.36	15.35	0	2.83	38.13	22.37	1.43	14.93	200	90356	72299	40835	80837.5	107388	13776	104082	110967.5	107297	45360.5	10998.5	18707.5	20246	7469	81054	6394	64.5	3858.5	304.5	882	266	22629	13768.5	629	34428	45201	41416	46421	40515.5	16860	12876	22914	17897	214	87757	72960	37973.5	75149	95497.5	6793	87837	101095.5	94118.5	44551	9323	6231.5	856	1910.5	76334	15469.5	1361.5	784	464.5	1503	3621	1029	3835.5	1074	1306.5	855.5	813.5	93	723	333.5	1586	599	66	131	2824.5	1324	4647	2326	75.5	165.5	8470	2768.5	17249	6252.5	3445	336	6030	1159.5	99.5	1841	602	2392	1237	1106.5	190.5	1544	621	89	751	252	1198	300	262	20976	14397	8208	16033	38304	774	26585	26174	22982	3706	174	658.5	332	162.5	291	17404	2125	886	81270.5	60180.5	23997	65686.5	65835	4319	92864	96911.5	84109	29252	5522.5	1269	64011	13714.5	1479.5	10543.5	80069.5	54522	91305	73403	212	7357	29692.5	16964	51915	21315	492	71.5	381.5	689	75.25	67.5	519.5	169.25	580.25	162	343.75	73.75	541.75	149.25	319.75	337	118
2	4	0	91.59	0.4	0.51	8.18	6.75	27.3	0	8.61	91.39	75.91	15.55	39.96	46.34	86.3	0	0	0.36	1.3	1.54	2.25	3.16	3.16	5.26	2.08	1.12	37.91	0	5.06	21.94	12.76	0.66	4.6	150.5	50798.5	51904	32194	79070.5	113190.5	6835	40492.5	49578.5	39330	19334	4988	7557.5	11785	4006	45075.5	6941	75.5	220	81	184	102	1005	475	155	20292	43708	4521	3869.5	3392	5494.5	10538	18331	790	129	35454	30803	14582	54880	89855	2691	19950	17245	19676	3436	3337.5	6844.5	705	851	41142.5	8738.5	154.5	164.5	217	758.5	2774.5	532	270	447	943	781	111	66	72	78	339.5	122	57.5	74	140	177.5	2840	1505.5	71.5	75	170.5	155.5	11826	1190.5	107.5	69.5	1511	229.5	74.5	306	181	1281	587	110	78	525	173.5	73.5	75	80.5	312.5	64	265	12712	8329	5612.5	16019.5	47606.5	288.5	2505	2854	2825	913	140	189.5	184	109	246	13076	3061	178	327	210.5	554.5	243	906	957.5	214	224	354.5	1366	1189	1014	188	158	572	4463	22238	24312	74032.5	58123.5	206.5	5815	11683	9041	56662	20175	92.75	65.5	129.75	123.75	71.25	85.5	172	119.25	100.5	130	122	60	112.5	98.5	129.5	77	115
2	2	0	50.89	0.36	0.43	6.96	8.83	26.8	2.69	13.86	83.45	75.36	10.74	26.85	47.37	74.23	1.65	1.04	0.78	2.7	3.18	3.82	3.38	3.38	10.65	2.4	2.74	38.61	0	2.2	20.57	4.56	0.56	1.17	172	74613	51300	40800.5	87871.5	111115.5	5988.5	42362	59166	60682	76973	3147.5	4924	8940	2294	67876	12493	73	434	68	184	59	681	222.5	133.5	23153.5	33128.5	2046	3710	2746	13015	6501	12486	254	161	75833	64524	27656.5	80119	94620	3483	37392	52714	54971	58037.5	2259	4108	752	1351	65732	25650	105	78	118.5	2540	7636	105	77.5	2917	183	183.5	78	82.5	244	179	690	271.5	46	93	367.5	304	3075	1509	62.5	99	956	500.5	5449	1226	129	63	1406	380	76.5	253	144.5	1093.5	614	109.5	68	396	144	76.5	72	73	192	77	248	9998.5	6614.5	5068	19517	37643	418	1985	2603	2553	3603	177	254	329	166	226.5	11464	2745	729.5	37141.5	27554	15371.5	79275.5	84976	2630	18764.5	24829	23712	35408.5	1505	784	33151	9518	808	3965	31818.5	29032.5	79883	59394	205	4379.5	10818	8304	48285	28389	144.5	72.25	240	126	82	110.75	359	268	134.5	896	317	89.5	130.5	228	208.5	74.5	168.5
2	2	0	113.34	0.32	0.57	5.65	7.51	26.05	3.23	10.32	86.44	70.97	16.43	47.72	36.41	84.13	1.11	2.13	0.47	1.44	2.41	3.09	2.92	2.92	3.92	1.48	0.63	29.24	0	3.45	26.53	14.73	1.4	5.06	154	32992	17955	11265.5	61058	97972	13026	49042.5	54994	50650	87711.5	11238	11231	20110	6978	15547	377	55.5	398.5	81	146.5	68	833.5	175	143.5	17485.5	40561	13401	17122	15853.5	39581	13033	22504	216	130.5	18240	10732	4053	40903.5	69084	3212	21113	21022	21204	44027	3182.5	5478.5	598	1135	8376	378	125	97	162	503	1773	463	438	2315.5	653	508	50	79	148.5	92	514.5	162.5	63	76.5	312	266	3948	1889	63	88	496	256.5	11357	1790	211.5	57.5	2866	517	73	418	135	1436	640	136.5	53.5	717	215.5	72	122	78.5	440.5	95.5	162	5363.5	2616	2258	9676	32946	248.5	3401	4502.5	4246	8481	160	192	156	136	182	2800	525	605	46056	29697	16471	74670	105188	2961	49978	60808	57912	96284.5	1197	1630	29298	5957	337	1563.5	14564	12872	42471	27564	118	2114.5	9447	5740	46470	21373.5	74.5	70.5	94.75	68	69.5	64.75	139	182.5	112	132.5	159.75	50.75	89	167	118.75	70.5	108.25
2	5	0	80.9	0.62	1.83	5.07	9.46	31.05	2.38	14.3	83.31	84.64	16.9	17.19	51.81	69.01	0.96	1.42	0.54	1.68	3.11	2.34	6.64	6.64	12.36	4.29	1.31	45.75	0	2.42	12.4	2.67	1.12	1.01	200	62267	47618	20953	39010.5	109542.5	12531	71956.5	82992	82764	92500	9621	11794	18970	10037.5	48404.5	4109	65	175	71	109	82	4546.5	996	193	5925.5	44278	15006	21546	28933	31703.5	10208.5	19311.5	587	116	44836.5	32034	9899	29161	84793	3752	45737	55415.5	61218	56612	2769	5696.5	634	2186.5	35249	4212	223	149	122	164	2425	446	720	1674.5	831	567.5	86	78	119	100	572	141	53.5	79	827	417.5	4479	669.5	47	85	474	229.5	16503	309	355	82	2293	78	64	725	231	1471.5	334	254.5	68	613	97.5	69	126.5	92.5	457	53	147.5	8765	6080	3043.5	4648.5	31988	390	5771	7505.5	9778	9875	134.5	200.5	201	130	371	7696.5	1658	566	56099.5	42066	17154.5	38224	111127	2547	50525	64068	73006	77383	963.5	3535	44642	11969	503.5	5761	51386.5	35839.5	82681	44172	131	3681.5	12652	7651.5	41188	6302	154	74	265	93	65	64	365	151.25	131	127	130.5	60.5	146.5	95.75	199	92.25	98.5
2	2	0	83.81	0.31	0.87	3.71	4.56	18.5	11.84	45.29	42.87	97.41	26.39	1.34	14.72	16.06	6.06	5.78	0.62	8.74	18.1	1.06	16.77	16.77	24.26	3.61	0.87	12.56	0	0.23	1.1	0.24	0	0	191	53557	40812	26003.5	32536	99910	6425	66416.5	70737	57410	32353.5	4115	6369.5	10299	3523	24487	1245.5	66	5823	71	211	110	14818	3317	282.5	15672	54423.5	17522	22446.5	21762.5	7958	6411	10939	1274.5	132	41131	36708	15226	23484	83117.5	2899	44859	52554	43252	32228	1395	2593.5	508.5	1445	27451	2405	231	141.5	150	175	1359	469.5	495.5	559	930.5	572.5	107.5	82	200	138.5	680	194	60	92	323	288.5	3903	295	94	115	1088	548	17191	674	213	73	2718	56	68	418	188	1452.5	169	162	79.5	656	61	71	89.5	82	307.5	45	158.5	11489	7892.5	3014	4518	39113	359	5485	5878.5	6038	3175	183.5	281.5	264	159.5	264	4856	1211	491.5	47686	35363	14175.5	32490	94836.5	2343	43822	43867	43388	26505	1459	1356.5	28796	7755	365.5	2633	27972	21725	74615	25023	98	1298	9561.5	6889	44004	2460.5	128.5	81.25	174.75	173	67.75	134.75	282.25	269.75	174	218.25	259.25	94.25	155	158.25	173	110.75	122
3	7	0	88.93	1.91	0.69	7.42	14.07	35	5.55	29.9	64.54	92.83	24.39	5.55	36.39	41.94	2.02	3.54	0	3.92	8.69	2.42	14.87	14.87	20.61	4.41	3.43	29.5	0	1.04	3.53	1.49	0.2	0.32	162	90106	69244	23062	28682	116576.5	9600	64832	72002	100594	96353	2380	9565	7311	19950	28295	460	66	615	86	163	104	7545	1468	144	935	52531	6335	9648	28318	31920	12012.5	21067.5	111	122	41724	26380	4318	9171	86640	2467	23530	32057	51938	50114	3115	3539	829	3395	9344	406	288.5	117	96.5	78	22390	119	7403	6086.5	233	226	66	66.5	84	70	569	49.5	60	81	1321.5	746	5373	221	77.5	102	1138	183.5	30011.5	92.5	725.5	109.5	4360	47.5	67	694.5	239.5	1646	98	318	110.5	956.5	39.5	71	159	86	479	34	171.5	9550	5293	2073.5	2464	30142	348	3765.5	4915	10955	7423	139	326	202	317	709	2131	605	640	62495	39968.5	15085	19608	113612	2259.5	32935	43069	74715.5	73484.5	2392.5	5095	19106	5029	726	11302	60489	42844	89067.5	23718	123	2008.5	11334	5803.5	28459	2098	195.25	142.5	296	147.75	66.75	79.5	495.25	223.5	147.5	166.5	137.25	76.25	191	121	182.5	84.5	110.75
3	1	0	72.34	0.56	0.43	10.85	16.78	42.75	1.88	11.64	86.47	81.77	14.22	18.37	56.1	74.47	0.84	1.05	0	1.35	2.7	1.33	6.27	6.27	9.74	3.59	3.4	49.62	0	1.76	14.21	2.61	0.63	0.92	285	93845	93560	45053	55461	124647.5	19083.5	75525	83402	117352	106054.5	2621	55518	7709	9762	42568	4824	63.5	762.5	103	165	151.5	12963	3889	383.5	22595	63931	9872	14115	36400.5	30552	7798	15189	291	154.5	53261	38794.5	9470	32832	98233.5	7510.5	33584	44392	67636	52691	29002	3871	504	2919	12329.5	2147.5	223	114	137	177	22367	139	5641.5	6104	144	208	64	66	91	72.5	578	65	59	75	1411.5	663	4764	922	56	71	1768	183	37587.5	122.5	530.5	82.5	1801	103	69.5	859	312	1666.5	321	348.5	115	962	131	75	134	86.5	324.5	55	213.5	11769	7919	3075	5817.5	39262	791	5117	6509	14247	11021	283	2411	389	263	581	2312	990.5	750	62210	48017	15329	43958	116417	5088	41884	50730	83995.5	74100	18810	4042.5	17598.5	7386	1019	5248	72552	48054	93380	52925.5	136	1561	11170.5	6606	31461	4041	235.25	156	326	156.5	69	77.75	457.75	351.75	192.25	139.5	132.75	74	284	103.25	294.75	83	102
3	9	0	94.77	0.92	0.78	6.14	10.02	27.15	2.65	15.93	81.43	86.48	12.33	13.42	46.57	59.99	1.6	1.05	0	1.99	6.1	2.18	5.66	5.66	20.35	3.27	3.27	39.88	0	1.23	9.7	2.6	0.55	0.57	165	83927	77235	35910	25924	135683	3815.5	20885	25901	66462	29218	1740	4499.5	6352	1923	53454.5	9400	67	2112	98	238	142	1557	538	126	346.5	53899	1105	846	1822.5	6145	7926.5	16663	201	176	35933	33698.5	8540	8837.5	106978	1693	5483.5	4449	18742	9525.5	1813.5	2740	2117.5	786	19220	5079	252	120	136	114.5	20599.5	135	104	144	235	353.5	61	74	92	95	776.5	97.5	54	81	701	701	5966	317.5	59	83	561	312	56410	257.5	203.5	94	3840.5	30.5	69	398	241	2140	118	154.5	109	1136	59.5	80	114	100.5	547	43	286	11907	7912	3590.5	2711.5	56293.5	404.5	1053	1122	2853	1053.5	1135	607	419	468	290	6179	1900	854	41952	28933	15332.5	16793	119221	1616	7214	8404	15795	8506	2228	641	26094.5	10422	967	6916	39953	37110	90268	29976.5	192	2323	9560	6668	49065	2808	199.5	143	455.5	115.25	75	80.5	665.5	264	145.5	168.5	120	159.25	179.75	122.25	240.75	123	113
3	3	0	88.9	2.17	1.17	16.05	20.3	54.95	0.82	8.97	90.21	82.14	7.74	25.23	59.84	85.07	0	0.82	0.18	1.28	2.35	2.48	2.67	2.67	7.62	0	1.89	52.44	0	3.02	15.35	8.66	0.44	0.78	250	25878	17077	6611	6280	108688	7844	6796	5565	48860	9212.5	7388.5	12084.5	15574.5	4736	6408	1149	56.5	7979	90	308	75	1323.5	248	123.5	390	45999	1667	1052	16623.5	6953	11436	21694	87	221	68708	53226.5	25148	21455	119996.5	5420	16239.5	17641	82205.5	11966	10232.5	5452	960	2115	35169	11143	210	126.5	151	111	7614.5	415	832	323	828	517.5	67	73	188	121.5	749	66	48.5	93	718	548.5	3908	213	68	101	1669.5	842	58368	273.5	337	102	4764	42.5	67	551	249.5	1953	137	199.5	94	1039	55	78.5	107	79	500	44	204	7747	4959	2915	2466	41461.5	460.5	1203	1189.5	9191.5	997	212	700.5	284	225	377	3368	1352	765	48450	35112	16282	21113	128170	3174.5	12487.5	12733	67078	10116	6280	2747.5	25433.5	12407	548.5	3220	32937	25991	66783	18951	166	2173.5	10247.5	6588	48914	3585.5	342	69.25	697.75	94.5	75	92	1083.5	179.25	116.5	135	1950	73.5	247	127.25	463	149	94.5
