MetaboClusterNeg	ZV101	ZV103	ZV104	ZV105	ZV106	ZV108	ZV109	ZV110	ZV111	ZV112	ZV113	ZV114	ZV115	ZV116	ZV117	ZV118	ZV119	ZV120	ZV121	ZV122	ZV125	ZV126	ZV127	ZV128	ZV129	ZV131	ZV132	ZV133	ZV134	ZV135	ZV136	ZV137	ZV138	ZV139	ZV142	ZV143	ZV144	ZV201	ZV202	ZV203	ZV204	ZV205	ZV206	ZV207	ZV208	ZV209	ZV210	ZV211	ZV212	ZV214	ZV215	ZV216	ZV217	ZV219	ZV220	ZV221	ZV222	ZV223	ZV224	ZV225	ZV226	ZV227	ZV228	ZV230	ZV231	ZV232	ZV233	ZV234	ZV235	ZV236	ZV238	ZV239
D7/0_Clus_neg_1182	-0.704117647059	0.353823529412	0.506705882353	-0.170705882353	-0.348705882353	-0.230294117647	0.196	-0.0590588235294	-0.761294117647	-0.497588235294	0.0873529411765	0.741	-0.170941176471	-0.185941176471	0.346705882353	-0.315764705882	0.487470588235	0.228882352941	0.294411764706	-0.586176470588	-0.0157647058824	-0.219588235294	-0.0956470588235	-0.661588235294	-0.123705882353	0.510470588235	-0.615470588235	-0.164705882353	0.264941176471	0.519235294118	-0.412764705882	0.111529411765	-0.123529411765	-0.0914705882353	0.182294117647	0.0274705882353	-1.04170588235	0.065	-0.394117647059	0.602882352941	0.241352941176	-0.007	-0.112352941176	-0.0954705882353	0.150470588235	-0.912058823529	0.816058823529	0.331	-0.635823529412	-0.598941176471	0.663411764706	0.714529411765	-0.0945882352941	-0.533294117647	0.0817058823529	0.440529411765	-0.106588235294	-0.242411764706	-0.217	-0.176588235294	-0.174470588235	-0.500294117647	0.0228235294118	-0.313352941176	-0.449823529412	-0.312352941176	0.00247058823529	-0.455411764706	-0.239882352941	0.443588235294	-0.000882352941176	0.0438235294118
D7/0_Clus_neg_133	0.931	0.517545454545	-0.193	0.426818181818	-0.658636363636	-0.753272727273	-0.342545454545	0.0970909090909	1.43045454545	0.118454545455	-0.0266363636364	-0.259909090909	-0.303363636364	0.0242727272727	-0.267363636364	0.523272727273	0.196181818182	0.202818181818	0.253363636364	0.662363636364	-0.534545454545	-0.120363636364	0.229363636364	-0.480909090909	-0.374545454545	-0.120272727273	0.0248181818182	-0.213090909091	0.259818181818	-0.0632727272727	0.0267272727273	-0.152818181818	0.434909090909	0.156181818182	0.665454545455	-0.104363636364	-0.146545454545	0.118272727273	-0.0568181818182	-0.0911818181818	0.0516363636364	0.0852727272727	-0.223363636364	0.487545454545	0.301090909091	-0.392090909091	0.052	-0.159363636364	0.168636363636	0.0433636363636	0.157545454545	-0.443272727273	-0.730454545455	0.158090909091	-0.0415454545455	0.179818181818	0.365545454545	-0.118454545455	-0.0497272727273	-0.00590909090909	0.385181818182	-0.796272727273	-0.540454545455	-0.397727272727	0.143727272727	-0.031	-0.203909090909	-0.351636363636	-0.546818181818	0.9	0.502636363636	-0.101090909091
D7/0_Clus_neg_21	0.0201153846154	-0.0424423076923	0.674846153846	0.0287692307692	0.228307692308	-0.168480769231	-0.125865384615	-0.798076923077	-0.385865384615	0.382153846154	0.302192307692	-0.0570384615385	0.199980769231	0.000211538461538	-0.758365384615	-0.00157692307692	-0.158307692308	0.286211538462	0.0339038461538	-0.23125	-1.24826923077	-0.0648269230769	0.470576923077	-0.159884615385	0.164403846154	0.332384615385	-0.0857307692308	-1.04059615385	-0.0469807692308	0.00694230769231	-0.0800576923077	0.688423076923	0.392653846154	-0.0121346153846	-0.0582884615385	1.04817307692	-1.17917307692	0.129230769231	0.993442307692	0.00209615384615	-1.14719230769	-0.257480769231	-0.936	0.0706923076923	0.825019230769	0.466576923077	-0.105769230769	-0.121980769231	0.207326923077	1.60773076923	-0.101173076923	-0.0652307692308	0.960269230769	-1.06075	0.0715	0.722807692308	-0.303346153846	1.20071153846	0.412153846154	-1.04351923077	0.00319230769231	-0.579634615385	0.0314807692308	0.262442307692	-0.09425	0.11	-0.0123461538462	0.43375	-0.392596153846	0.0823846153846	0.515673076923	-0.195980769231
D7/0_Clus_neg_1	0.704717105263	-0.128894736842	-0.547141447368	0.950703947368	0.482684210526	1.86544736842	0.489296052632	-0.225118421053	-0.957957236842	-0.815904605263	2.34598026316	0.172480263158	-0.521986842105	-1.67672039474	-0.00520723684211	0.197434210526	-0.890440789474	0.0875953947368	0.174598684211	-0.0693157894737	-0.452736842105	0.0129078947368	-0.793417763158	0.276203947368	0.225736842105	-1.07114802632	-0.684976973684	-0.653865131579	1.28620065789	-0.379299342105	-0.326384868421	0.595717105263	-0.964796052632	-1.97515460526	-0.739733552632	-1.01697697368	-0.992513157895	0.236730263158	-0.121207236842	-0.164065789474	-0.871651315789	0.00191447368421	0.425694078947	0.4969375	0.795924342105	0.0134046052632	-0.468391447368	0.243351973684	-0.0309440789474	0.358421052632	-0.653194078947	-0.445226973684	-0.673832236842	-0.146246710526	0.0771546052632	0.118605263158	-2.12150986842	0.852529605263	-0.142148026316	-0.115799342105	-0.0982960526316	0.191963815789	-0.170855263158	1.07400986842	0.240164473684	-0.255381578947	-0.0423552631579	-0.220598684211	0.125644736842	0.567542763158	0.321325657895	-0.0304046052632
D7/0_Clus_neg_49	-0.251473684211	-0.0468421052632	0.00573684210526	0.499473684211	-0.0694736842105	-0.618105263158	0.263105263158	-0.115157894737	-0.791210526316	-0.0797894736842	0.266	0.435315789474	-0.338631578947	0.258421052632	0.367947368421	-0.0982105263158	-0.192736842105	0.304105263158	0.418052631579	-0.720684210526	0.0511052631579	0.360368421053	-0.252	-0.187	-0.105052631579	-0.584315789474	0.00157894736842	0.391210526316	-0.597842105263	0.298421052632	0.711631578947	0.297210526316	-0.700052631579	0.485421052632	-0.957842105263	0.0592631578947	-0.143315789474	-0.069	-0.285157894737	0.182157894737	-0.852947368421	0.440421052632	0.260368421053	0.0388947368421	-0.285052631579	-0.338631578947	-0.239052631579	-0.536315789474	-0.027	-0.208578947368	0.249842105263	-0.291842105263	0.192105263158	-0.101105263158	0.734157894737	-0.198210526316	0.0254210526316	-0.473473684211	-0.0645789473684	-0.103842105263	0.363631578947	0.479842105263	-0.210157894737	-0.519789473684	-0.138	0.257684210526	0.01	-0.567052631579	0.159684210526	-0.428263157895	0.0568421052632	0.410315789474
D7/0_Clus_neg_10	-0.0637553191489	0.0509468085106	0.0734468085106	-0.185329787234	1.8674893617	0.279659574468	-0.105159574468	-0.708638297872	-0.810170212766	0.308521276596	0.100234042553	-0.139691489362	1.3400106383	-0.317680851064	-1.51911702128	0.496521276596	-0.202819148936	0.557978723404	-0.885819148936	-0.0692446808511	-0.304574468085	2.12143617021	0.160840425532	1.57473404255	-0.0856382978723	-1.31958510638	2.00608510638	-0.374382978723	-0.958638297872	-1.12312765957	1.27863829787	0.943765957447	1.30962765957	0.0398936170213	-0.0732978723404	1.56107446809	0.000606382978723	-0.706861702128	0.29335106383	-0.616585106383	0.376063829787	-0.086	-0.185159574468	-0.133287234043	0.253414893617	0.492542553191	-0.598276595745	-0.246042553191	0.7155	0.325436170213	-0.0489574468085	-0.160489361702	0.384446808511	-0.363159574468	0.00639361702128	0.434680851064	0.021829787234	0.102319148936	0.204382978723	-0.264946808511	0.252010638298	-0.0896170212766	-0.00818085106383	0.215414893617	-0.0234574468085	-0.178829787234	0.212404255319	1.16080851064	0.141957446809	-0.103425531915	-0.127340425532	0.0517659574468
D7/0_Clus_neg_3	-0.486512345679	-0.219944444444	2.35335802469	0.920827160494	0.876543209877	0.158333333333	1.43427160494	-0.560543209877	-1.74532716049	0.0299444444444	-0.215530864198	1.54398148148	0.721425925926	1.14485802469	0.215413580247	-0.150567901235	0.131191358025	0.503388888889	0.378055555556	-1.85848765432	0.108296296296	0.232833333333	-0.16437037037	-0.166709876543	-0.0103395061728	-0.751888888889	0.645351851852	0.373154320988	-0.183895061728	1.02220987654	-0.24074691358	1.0727037037	-0.623259259259	0.31437037037	-1.43867901235	-0.414783950617	-1.03464814815	-0.199882716049	0.0337901234568	0.0115802469136	-1.08480246914	0.296586419753	-0.150777777778	0.253296296296	-0.189438271605	-0.330333333333	0.194240740741	0.0408333333333	-0.315740740741	0.0412654320988	-0.145913580247	-0.26062962963	0.549561728395	0.0123456790123	0.819827160494	-0.291580246914	-0.0496666666667	-0.587728395062	0.10249382716	0.182302469136	0.590555555556	0.217216049383	-0.395172839506	-0.396191358025	-0.544320987654	0.0695061728395	-0.123543209877	-0.240419753086	0.213030864198	-0.0773333333333	-0.147592592593	-0.151814814815
D7/0_Clus_neg_29	0.8978	0.632066666667	-0.8072	0.905866666667	-0.544066666667	0.9632	0.0388	-0.669733333333	0.503133333333	-0.324933333333	1.1728	-0.657866666667	-0.329333333333	-0.908333333333	-0.0167333333333	0.381866666667	0.3686	-0.0406	0.0399333333333	0.379	-0.119133333333	-0.149666666667	-0.506266666667	0.270133333333	0.160066666667	-0.210133333333	-0.0704666666667	-0.191666666667	0.581666666667	-0.817	0.2218	-0.1	-0.483333333333	-1.3636	0.411666666667	-0.006	-0.657933333333	0.513533333333	-0.637933333333	-0.0832666666667	-0.447066666667	0.128866666667	0.2004	0.251866666667	1.41213333333	1.20246666667	-0.2078	0.0321333333333	1.24193333333	0.594733333333	-0.2592	-0.127733333333	-1.70766666667	-0.252133333333	-1.85773333333	0.622333333333	-0.0227333333333	0.922866666667	0.141933333333	-0.277066666667	0.0886	-1.0612	-0.633466666667	0.656133333333	0.641466666667	-0.3878	-0.0809333333333	0.137	-0.0886	0.699333333333	0.8784	0.503333333333
D7/0_Clus_neg_64	-0.6348	-0.0674	1.00993333333	0.571	0.944933333333	-1.30753333333	0.864866666667	-0.0486	0.371	0.496133333333	-0.0998666666667	1.03466666667	0.254866666667	0.621066666667	0.0876	0.1592	0.463933333333	0.2392	0.387466666667	-1.27893333333	0.852666666667	0.208133333333	0.0437333333333	-0.133133333333	-0.2028	0.3342	0.512	0.221	-0.342933333333	0.539	-0.0509333333333	0.246333333333	0.68	0.304133333333	-0.5512	-0.1948	-0.7356	0.2014	0.2598	-0.063	-1.20713333333	-0.1256	-0.505	0.0206	-0.00466666666667	-0.231066666667	0.057	-0.511	-0.0693333333333	0.3436	0.0823333333333	-0.9372	0.467333333333	-0.100133333333	0.876533333333	-0.2576	0.0386666666667	-0.354466666667	0.124466666667	0.429266666667	1.1402	-0.401733333333	-0.489333333333	-0.615	-0.6092	0.244866666667	-0.238133333333	0.187466666667	0.114866666667	0.7634	-0.217733333333	-0.156333333333
D7/0_Clus_neg_30	0.183846153846	0.388153846154	0.675230769231	-0.307923076923	-0.458461538462	-0.308923076923	-0.345846153846	0.273153846154	1.00715384615	-0.105153846154	-0.233	0.320615384615	0.197846153846	0.194153846154	-0.00869230769231	0.248615384615	-0.456076923077	0.858230769231	-0.0386153846154	-0.279307692308	0.0100769230769	0.208769230769	0.841153846154	0.120076923077	-0.196769230769	-0.00476923076923	0.0238461538462	-0.437	0.696307692308	0.139615384615	-0.0106923076923	0.572307692308	-0.516	0.0159230769231	-0.0621538461538	-0.284384615385	-0.320692307692	0.384923076923	0.698615384615	-0.192692307692	-0.172538461538	0.0566153846154	0.0223076923077	0.398692307692	-0.0153076923077	-1.13092307692	-0.0128461538462	-0.0933846153846	-0.194	0.172384615385	-0.608769230769	-0.628923076923	0.253307692308	0.124153846154	0.160846153846	-0.660153846154	-0.201615384615	-0.251615384615	-0.564076923077	-0.276769230769	0.158307692308	0.811307692308	-0.388384615385	-0.0890769230769	0.0566923076923	0.135230769231	-0.469	0.180307692308	0.0652307692308	0.398461538462	-0.233538461538	0.0322307692308
D7/0_Clus_neg_101	0.0888	-0.1732	0.9033	0.5706	0.8954	1.064	1.2006	-0.5497	-2.8466	-0.2646	0.656	0.7736	-0.6385	0.1039	0.131	-0.0387	-0.3877	0.6626	0.3023	-0.8203	0.0244	0.2637	-0.5106	-0.0956	-0.0097	-0.9685	-0.018	-0.301	0.3718	0.3491	0.0367	0.7588	-0.8905	-0.3246	-1.1414	-0.7363	-0.7777	-0.1891	-0.0954	-0.1531	-0.7301	0.0196	0.3194	0.492	0.3041	-0.396	-0.1837	0.0743	-0.1791	0.1855	-0.5018	-0.3118	-0.3402	-0.2866	0.692	-0.0297	-1.0173	0.187	0.1111	0.202	-0.0393	-0.0565	-0.3965	0.2711	-0.2681	0.0148	0.0671	-0.3231	0.4415	0.9983	0.5203	0.0419
D7/0_Clus_neg_24	0.910142857143	0.174428571429	0.248761904762	0.180952380952	-0.218142857143	-0.052	-0.0778571428571	0.05	-0.0891904761905	-4.7619047619e-05	0.0512857142857	-0.0411904761905	-0.122523809524	0.0234285714286	0.170476190476	0.0387142857143	0.0297619047619	0.0293333333333	0.172	0.184761904762	0.0143333333333	-0.122476190476	-0.120619047619	0.108238095238	0.154142857143	0.270238095238	-0.0110476190476	0.0302857142857	0.235476190476	-0.944428571429	0.12819047619	0.193476190476	-0.381095238095	-0.0414285714286	-0.111761904762	-0.231285714286	0.174523809524	0.0691904761905	0.0380952380952	0.0714761904762	-0.00328571428571	0.130761904762	-0.0286666666667	0.137285714286	0.054	0.157714285714	-0.103	-0.119142857143	-0.0978571428571	0.130619047619	0.0791904761905	-0.0438571428571	0.0684285714286	0.177523809524	-0.0142857142857	-0.0648571428571	-0.0876666666667	-0.0232857142857	0.101380952381	-0.0407142857143	-0.0938571428571	-0.0549047619048	-0.042	-0.102238095238	-0.101333333333	-0.134333333333	0.078380952381	-0.0935714285714	0.00471428571429	-0.0172857142857	0.0797142857143	-0.167238095238
D7/0_Clus_neg_2	0.103429906542	-0.200252336449	1.43771028037	0.211498442368	0.173529595016	-1.21873208723	0.566940809969	-0.672950155763	1.41547975078	0.164943925234	0.0276137071651	0.368598130841	0.529579439252	0.499158878505	-0.24107788162	-0.2166105919	0.502598130841	0.119573208723	0.193495327103	-0.973224299065	-0.406118380062	-0.603028037383	0.135037383178	-0.444295950156	-0.465230529595	0.420803738318	0.147320872274	0.200953271028	0.199931464174	0.638685358255	-0.559062305296	0.463716510903	0.418582554517	-0.0817196261682	0.386853582555	2.08997507788	-0.246448598131	0.0399750778816	0.441264797508	0.503672897196	-0.874744548287	-0.129140186916	-0.578875389408	-0.771887850467	0.731062305296	-0.199283489097	0.330501557632	-0.281261682243	0.124803738318	1.03182554517	-0.0749501557632	0.333439252336	0.653202492212	-0.846838006231	-0.187757009346	0.137672897196	0.0947320872274	0.217423676012	0.582760124611	-0.622040498442	0.344828660436	-0.396523364486	-0.258252336449	-0.259137071651	0.158012461059	-0.0981090342679	-0.158735202492	0.0366074766355	-0.358828660436	0.102289719626	0.628507788162	-0.0281028037383
D7/0_Clus_neg_26	-0.0285909090909	-0.0635	0.0243636363636	-0.0153636363636	0.0705454545455	-0.00468181818182	0.00531818181818	-0.0735	-0.0561818181818	0.114045454545	0.0589090909091	-0.00331818181818	0.0193181818182	-0.00322727272727	-0.0775909090909	0.0267727272727	0.0025	0.0104545454545	0.0519090909091	-0.0315	-0.0973636363636	-0.0201363636364	0.0956363636364	-0.0181818181818	0.00436363636364	0.00318181818182	-0.0941363636364	-0.059	-0.0189090909091	0.267136363636	0.0657727272727	0.0710454545455	0.0594545454545	-0.00922727272727	-0.00195454545455	-0.0111363636364	-0.122954545455	0.0035	0.0809545454545	-0.00895454545455	-0.1215	-0.0474545454545	-0.0827272727273	0.0832272727273	0.213318181818	0.136	-0.0480909090909	-0.109227272727	0.129227272727	0.147636363636	-0.0524090909091	-0.0439545454545	0.0375	0.0785454545455	-0.052	-0.00672727272727	-0.0409545454545	0.168863636364	0.103863636364	-0.0945	0.0333181818182	-0.288545454545	-0.0180909090909	-0.173090909091	0.197636363636	0.0612272727273	0.0170454545455	0.0212727272727	-0.153136363636	0.427545454545	0.200045454545	-0.193363636364
D7/0_Clus_neg_117	-0.164857142857	0.119785714286	-0.152071428571	-0.2835	0.0492857142857	-0.0729285714286	-0.0990714285714	0.0345	0.00221428571429	0.965642857143	0.0897857142857	0.104642857143	0.0744285714286	-0.0144285714286	-0.0528571428571	-0.343714285714	-0.0641428571429	-0.0134285714286	0.00914285714286	-0.323142857143	0.105214285714	0.104571428571	0.103785714286	0.136642857143	0.0484285714286	0.051	0.116214285714	0.0203571428571	0.0221428571429	0.484357142857	-0.0262857142857	-0.0182857142857	0.670285714286	-0.0573571428571	-0.0112142857143	-0.0947142857143	-0.256785714286	-0.0710714285714	0.0629285714286	0.120071428571	0.113428571429	-0.0777857142857	0.0395	-0.328571428571	-0.0101428571429	-0.0095	0.285	-0.0279285714286	0.0656428571429	0.0502142857143	-0.0208571428571	0.0354285714286	0.0232857142857	-0.0571428571429	0.0306428571429	-0.0397142857143	0.0552857142857	0.00771428571429	-0.127928571429	-0.0170714285714	-0.0430714285714	-0.257357142857	-0.0522857142857	-0.0540714285714	-0.0949285714286	-0.0118571428571	0.0772142857143	0.0797142857143	0.0481428571429	-0.000714285714286	-0.0551428571429	-0.0162142857143
D7/0_Clus_neg_1320	0.296545454545	0.366818181818	-0.567727272727	0.0968181818182	0.971454545455	1.22854545455	0.248363636364	0.234818181818	-1.50854545455	0.940818181818	0.0458181818182	-1.00772727273	1.23490909091	-0.067	0.502545454545	-0.934636363636	-0.453454545455	2.41718181818	0.117090909091	-1.78654545455	-0.180818181818	0.248181818182	1.454	0.171636363636	-0.950272727273	-0.572454545455	0.777	0.0823636363636	-1.37681818182	0.268	-0.287636363636	0.851545454545	1.20090909091	-0.277181818182	-0.254545454545	0.365545454545	0.698545454545	-0.272454545455	-0.564545454545	-0.864545454545	-0.715636363636	0.731454545455	-0.197727272727	0.0779090909091	0.429909090909	0.365090909091	0.365	-0.239181818182	0.192454545455	0.00490909090909	0.608181818182	0.0578181818182	0.427363636364	-0.584363636364	-0.396363636364	0.693636363636	0.0940909090909	-0.351727272727	0.362818181818	-0.192090909091	0.387272727273	-0.244272727273	0.340363636364	0.684363636364	0.655181818182	-1.14454545455	0.752090909091	0.668818181818	0.638909090909	0.573363636364	-0.787454545455	0.0786363636364
D7/0_Clus_neg_36	-0.5924	-0.162636363636	0.874872727273	0.815909090909	-0.893945454545	-1.5646	0.519272727273	-0.0951818181818	1.1494	0.796454545455	-1.46241818182	1.15358181818	0.657109090909	2.40461818182	-0.0231454545455	0.0932363636364	0.2988	0.430745454545	0.199218181818	-1.17289090909	0.279690909091	0.604436363636	0.231963636364	-0.842345454545	0.0196	0.0619636363636	0.562090909091	0.990454545455	-0.957345454545	0.613927272727	0.0157454545455	0.508109090909	-0.0318727272727	1.21398181818	-0.778636363636	1.16432727273	-0.0157272727273	-0.549818181818	-0.0147636363636	0.0600545454545	-0.305927272727	0.288927272727	-0.493836363636	0.051	-0.677872727273	-0.130618181818	0.133254545455	-0.239763636364	-0.177963636364	-0.400745454545	0.4334	0.216909090909	0.828145454545	0.0576181818182	0.444363636364	-0.283090909091	1.11532727273	-0.867345454545	0.247418181818	0.0303636363636	0.116472727273	-0.0999272727273	-0.168545454545	-0.719163636364	-0.635327272727	0.3732	0.0141272727273	-0.215254545455	0.133054545455	-1.66563636364	-0.2772	-0.268836363636
D7/0_Clus_neg_17	-0.702111111111	-0.428055555556	0.760333333333	1.90411111111	0.982166666667	-0.447166666667	1.91311111111	0.0485	-0.520055555556	-0.130222222222	0.297666666667	2.18777777778	-0.0627777777778	0.587833333333	0.560833333333	-0.0382222222222	0.179611111111	0.486	0.327222222222	-1.63155555556	0.365222222222	0.692555555556	-0.577444444444	-0.288833333333	-0.0440555555556	-0.934722222222	0.884333333333	0.0474444444444	0.342555555556	0.6055	0.170833333333	0.384333333333	0.024	0.969055555556	-1.77705555556	-0.528777777778	-1.47433333333	-0.130611111111	0.115222222222	-0.161833333333	-1.5565	0.440166666667	0.106444444444	0.529611111111	-0.155722222222	-0.267111111111	0.0818333333333	-0.0685555555556	0.157666666667	0.220111111111	-0.456111111111	-0.507	0.9345	0.0156666666667	0.781444444444	-0.519166666667	-0.818111111111	-0.441111111111	-0.0605	0.269055555556	1.572	0.4115	-0.560444444444	-0.0990555555556	-0.581333333333	-0.0853333333333	-0.157388888889	-0.245722222222	0.8795	-0.127222222222	-0.0142222222222	-0.142388888889
D7/0_Clus_neg_68	-0.256463414634	0.101073170732	1.57263414634	-1.264	1.29617073171	-0.268951219512	0.0371707317073	-0.111048780488	-4.07395121951	0.276073170732	-0.141243902439	0.0853902439024	0.62612195122	0.829317073171	-0.0490487804878	-0.342926829268	-0.079487804878	0.544804878049	-0.0675853658537	-0.961243902439	0.280268292683	-1.28109756098	0.0846341463415	0.896926829268	-0.0793414634146	0.105219512195	0.10356097561	0.612951219512	-0.455512195122	0.747829268293	-0.032756097561	0.302170731707	0.043	-0.207414634146	-0.388829268293	0.230902439024	2.2133902439	0.0526097560976	0.430292682927	0.280609756098	0.601536585366	-0.0966097560976	-0.314390243902	-0.102487804878	0.0593414634146	-0.0618780487805	0.0980731707317	-0.144487804878	0.371780487805	0.0809024390244	0.21643902439	-0.0583658536585	0.181585365854	-0.0389268292683	0.089487804878	0.202707317073	-0.261024390244	-0.49187804878	0.257268292683	-0.279463414634	-0.22812195122	0.0885365853659	0.0890243902439	-0.0599024390244	-0.26587804878	0.0460487804878	-0.29756097561	1.1662195122	-0.361951219512	-0.32812195122	-0.250292682927	-0.301073170732
D7/0_Clus_neg_5	-0.0205416666667	-0.216166666667	1.08733333333	-0.2795	0.261	0.83975	1.13016666667	0.689291666667	-1.16	1.37383333333	-0.351041666667	0.934166666667	1.61508333333	0.446	0.434	0.196958333333	0.314791666667	1.87820833333	0.513875	-1.69241666667	0.418125	-0.237083333333	0.0396666666667	-0.888083333333	0.2205	-0.7525	0.376	1.2435	-0.143708333333	0.885708333333	-0.158791666667	2.10991666667	-1.10366666667	0.167	-0.359375	0.173958333333	-0.540333333333	-0.253875	0.240791666667	0.305166666667	-0.841291666667	0.887583333333	-0.0512916666667	0.1565	-0.29725	-0.035375	0.13275	-0.156416666667	-0.143416666667	-0.182708333333	0.105166666667	0.329625	-0.007875	-0.347458333333	0.586416666667	0.00691666666667	0.0788333333333	-0.7955	0.2325	0.279083333333	-0.0830416666667	-0.136	0.0045	-0.419583333333	-0.157208333333	-0.0785833333333	-0.612458333333	-0.389125	-0.634416666667	-0.293041666667	0.741708333333	0.0162916666667
D7/0_Clus_neg_292	0.2491	-0.2873	0.2597	1.0215	0.1264	-0.7602	1.2715	-0.3908	-0.8197	0.113	0.9031	2.0102	0.1453	1.0585	-0.3242	0.0621	0.3171	0.5391	0.36	-1.1099	-0.0879	1.1323	-0.5769	-0.4513	-0.1064	-0.9227	0.7662	0.0189	0.1424	0.8975	-0.5828	0.7322	-0.4656	0.6065	-1.4046	-0.248	-1.507	-0.0351	0.0196	-0.2049	-0.8581	0.7288	0.1501	0.6126	-0.3101	-0.9159	0.1366	0.0056	-0.54	-0.0287	-0.1803	-0.5233	1.396	0.4265	0.9964	-0.443	0.2618	-0.0954	0.1834	0.0917	0.147	0.0952	-0.256	-0.171	-0.4439	0.5741	-0.225	-0.3324	0.5614	-0.4867	-0.0982	0.0159
D14/0_Clus_neg_13	0.067476635514	0.0797196261682	0.0106728971963	-0.0383831775701	-0.0867570093458	0.110654205607	0.0419065420561	0.0787476635514	0.0711962616822	-0.0405794392523	-0.119401869159	0.214775700935	-0.0507570093458	0.188831775701	-0.00416822429907	-0.0466168224299	0.126644859813	0.0257476635514	0.0800186915888	-0.210345794393	0.186205607477	-0.145074766355	0.157196261682	-0.148803738318	0.132635514019	0.0962056074766	-0.103803738318	0.0369158878505	-0.0252429906542	0.58991588785	-0.0253457943925	0.0431214953271	1.27008411215	-0.0723738317757	0.00283177570093	-0.188635514019	-0.0691775700935	-0.0220280373832	0.0052523364486	0.0187476635514	0.023523364486	-0.160747663551	-0.201280373832	0.0340093457944	-0.42753271028	-0.110046728972	0.635934579439	0.0545046728972	-0.0522056074766	-0.111542056075	0.0243831775701	0.0787663551402	0.0383551401869	-0.0416542056075	-0.0474953271028	-0.457457943925	0.0917102803738	-0.00219626168224	-0.0117757009346	0.0378504672897	0.0376168224299	0.0290560747664	0.0219813084112	-0.115168224299	-0.0324485981308	-0.127140186916	0.0292429906542	-0.147130841121	-0.142289719626	0.179224299065	-0.0618317757009	-0.0721214953271
D14/0_Clus_neg_25	-1.68838636364	0.790085227273	1.47861931818	-0.287761363636	0.103301136364	1.84627840909	0.793119318182	0.249045454545	0.291778409091	-0.218005681818	-0.460380681818	0.207210227273	1.5018125	1.86596022727	0.298159090909	-0.502079545455	0.833431818182	-1.52670454545	0.527414772727	-1.23604545455	0.648852272727	0.922340909091	-0.7548125	-0.0841363636364	-0.781346590909	-1.16910227273	-1.055125	0.781426136364	-0.931352272727	1.06318181818	0.904301136364	0.904715909091	-1.47802272727	-1.12976136364	-0.686778409091	0.191806818182	-0.167738636364	0.660857954545	-0.137784090909	0.705642045455	0.442647727273	0.338306818182	-0.109375	0.366630681818	-0.807346590909	1.56975568182	0.0179488636364	1.14475568182	0.715420454545	0.483823863636	-0.2199375	0.0315113636364	-1.79610795455	-0.912488636364	-1.46891477273	0.592926136364	1.51969318182	0.422051136364	1.00772727273	0.320528409091	0.451903409091	-1.68252840909	-0.00535795454545	0.146818181818	-0.171323863636	-0.650448863636	0.123880681818	0.732863636364	-1.42303977273	0.163607954545	-0.511340909091	-1.20428977273
D14/0_Clus_neg_154	-0.323	-0.47125	-0.185916666667	-0.0221666666667	-0.014	-0.19925	-0.36875	-0.203416666667	0.1415	0.0433333333333	0.210833333333	-0.12	-0.0465	-0.099	-0.1875	0.30175	-0.32725	0.234583333333	-0.0694166666667	0.208083333333	-0.31	-0.291833333333	0.254583333333	-0.01375	0.20275	-0.0266666666667	0.275416666667	-0.239833333333	0.182416666667	-0.0885	-0.00416666666667	-0.16575	-0.0218333333333	0.111	0.307833333333	0.03	0.490833333333	-0.0164166666667	-0.0200833333333	-0.207166666667	0.0186666666667	-0.03525	-0.06325	-0.117666666667	0.00666666666667	-0.31425	-0.266916666667	-0.21875	-0.355416666667	-0.252666666667	0.0415833333333	-0.0613333333333	0.890916666667	0.231916666667	0.762416666667	-0.262	-0.309833333333	-0.0345833333333	-0.391083333333	-0.20925	-0.149833333333	0.92775	0.0799166666667	0.175916666667	0.304833333333	0.0765833333333	0.002	-0.42925	0.234833333333	-0.0734166666667	-0.028	0.172333333333
D14/0_Clus_neg_195	0.0266	-0.00706666666667	-0.0366	-0.338266666667	0.218333333333	0.2526	-0.0662	0.181333333333	-0.729066666667	0.3334	0.479266666667	-0.290933333333	0.265333333333	-0.026	0.0597333333333	-0.282133333333	-0.1392	0.4332	0.234733333333	-0.764	-0.190133333333	-0.417333333333	0.5422	0.264066666667	-0.8308	0.205733333333	0.647333333333	0.213133333333	-0.2186	0.770066666667	-0.0344	0.643533333333	2.9666	-0.376	0.0532666666667	0.0399333333333	0.486333333333	0.0512666666667	-0.284066666667	-0.2468	-0.0350666666667	0.0748	-0.0548	0.0337333333333	-0.214266666667	0.3056	0.615266666667	-0.2042	-0.0747333333333	-0.0930666666667	-0.0856666666667	0.167666666667	0.0374666666667	-0.345666666667	-0.167733333333	-0.347066666667	-0.4494	0.223666666667	0.0897333333333	0.214866666667	-0.0982666666667	-0.6342	0.507733333333	0.131733333333	0.137333333333	-1.00586666667	0.479533333333	0.205733333333	0.2574	0.244533333333	-0.137533333333	-0.0210666666667
